X,Y,Z
18,61,34
18,61,35
18,61,36
18,61,37
18,61,38
18,62,28
18,62,29
18,62,30
18,62,31
18,62,32
18,62,33
18,62,34
18,62,35
18,62,36
18,62,37
18,63,28
18,63,29
18,63,30
18,63,31
18,63,32
18,63,33
18,63,34
18,63,35
18,63,36
18,63,37
18,64,30
19,15,45
19,15,46
19,15,47
19,16,45
19,16,46
19,16,47
19,16,48
19,16,49
19,17,47
19,17,48
19,17,49
19,17,50
19,18,47
19,18,48
19,18,49
19,18,50
19,18,51
19,18,52
19,19,45
19,19,46
19,19,50
19,19,51
19,19,52
19,19,53
19,19,54
19,20,49
19,20,50
19,20,51
19,20,52
19,20,53
19,20,54
19,20,55
19,21,50
19,21,51
19,21,52
19,21,55
19,21,56
19,22,35
19,22,36
19,22,55
19,22,56
19,22,57
19,23,35
19,23,36
19,23,55
19,23,56
19,23,57
19,23,58
19,24,39
19,24,40
19,24,41
19,24,42
19,24,55
19,24,56
19,24,57
19,24,58
19,24,59
19,24,60
19,25,40
19,25,41
19,25,42
19,25,43
19,25,44
19,25,55
19,25,56
19,25,57
19,25,58
19,25,59
19,25,60
19,25,61
19,26,19
19,26,40
19,26,41
19,26,42
19,26,43
19,26,44
19,26,45
19,26,56
19,26,57
19,26,58
19,26,59
19,26,60
19,26,61
19,26,62
19,27,41
19,27,42
19,27,43
19,27,44
19,27,45
19,27,56
19,27,57
19,27,58
19,27,59
19,27,60
19,27,61
19,27,62
19,28,18
19,28,19
19,28,27
19,28,41
19,28,42
19,28,43
19,28,44
19,28,45
19,28,56
19,28,57
19,28,58
19,28,59
19,28,60
19,28,61
19,28,62
19,29,18
19,29,19
19,29,26
19,29,27
19,29,42
19,29,43
19,29,44
19,29,45
19,29,46
19,29,56
19,29,57
19,29,58
19,29,59
19,29,60
19,29,61
19,29,62
19,30,26
19,30,27
19,30,42
19,30,43
19,30,44
19,30,45
19,30,46
19,30,57
19,30,58
19,30,59
19,31,26
19,31,42
19,31,43
19,31,44
19,31,45
19,31,46
19,31,57
19,32,43
19,32,44
19,32,45
19,32,46
19,32,55
19,32,56
19,33,28
19,33,29
19,33,30
19,33,43
19,33,44
19,33,45
19,34,27
19,34,28
19,34,29
19,34,30
19,34,31
19,34,44
19,34,45
19,35,26
19,35,27
19,35,28
19,35,29
19,35,30
19,35,31
19,36,25
19,36,26
19,36,27
19,36,28
19,36,29
19,36,30
19,37,25
19,37,26
19,37,27
19,37,28
19,37,29
19,37,30
19,38,25
19,38,26
19,38,27
19,38,28
19,38,29
19,38,30
19,39,26
19,39,27
19,39,28
19,39,29
19,39,30
19,39,42
19,39,43
19,40,26
19,40,27
19,40,28
19,40,29
19,40,30
19,40,42
19,40,43
19,41,26
19,41,27
19,41,28
19,41,29
19,42,26
19,42,27
19,42,28
19,42,37
19,42,38
19,42,39
19,42,40
19,43,26
19,43,27
19,43,28
19,43,35
19,43,36
19,43,37
19,43,38
19,43,39
19,43,40
19,43,41
19,43,42
19,44,26
19,44,27
19,44,34
19,44,35
19,44,36
19,44,37
19,44,38
19,44,39
19,44,40
19,44,41
19,44,42
19,44,43
19,45,26
19,45,33
19,45,34
19,45,35
19,45,36
19,45,37
19,45,38
19,45,39
19,45,40
19,45,41
19,45,42
19,45,43
19,46,32
19,46,33
19,46,34
19,46,35
19,46,36
19,46,37
19,46,38
19,46,39
19,46,40
19,46,41
19,46,42
19,46,43
19,47,31
19,47,32
19,47,33
19,47,34
19,47,35
19,47,36
19,47,37
19,47,38
19,47,39
19,47,40
19,47,41
19,47,42
19,48,31
19,48,32
19,48,33
19,48,34
19,48,35
19,48,36
19,48,37
19,48,38
19,48,39
19,48,40
19,48,41
19,48,42
19,49,30
19,49,31
19,49,32
19,49,33
19,49,34
19,49,35
19,49,36
19,49,37
19,49,38
19,49,39
19,49,40
19,49,41
19,49,42
19,50,30
19,50,31
19,50,32
19,50,33
19,50,34
19,50,35
19,50,36
19,50,37
19,50,38
19,50,39
19,50,40
19,50,41
19,50,42
19,51,29
19,51,30
19,51,31
19,51,32
19,51,33
19,51,34
19,51,35
19,51,36
19,51,37
19,51,38
19,51,39
19,51,40
19,51,41
19,51,42
19,52,29
19,52,30
19,52,31
19,52,32
19,52,33
19,52,34
19,52,35
19,52,36
19,52,37
19,52,38
19,52,39
19,52,40
19,52,41
19,52,42
19,53,28
19,53,29
19,53,30
19,53,31
19,53,32
19,53,33
19,53,34
19,53,35
19,53,36
19,53,37
19,53,38
19,53,39
19,53,40
19,53,41
19,54,27
19,54,28
19,54,29
19,54,30
19,54,31
19,54,32
19,54,33
19,54,34
19,54,35
19,54,36
19,54,37
19,54,38
19,54,39
19,54,40
19,54,41
19,55,27
19,55,28
19,55,29
19,55,30
19,55,31
19,55,32
19,55,33
19,55,34
19,55,35
19,55,36
19,55,37
19,55,38
19,55,39
19,55,40
19,55,41
19,56,27
19,56,28
19,56,29
19,56,30
19,56,31
19,56,32
19,56,33
19,56,34
19,56,35
19,56,36
19,56,37
19,56,38
19,56,39
19,56,40
19,57,27
19,57,28
19,57,29
19,57,30
19,57,31
19,57,32
19,57,33
19,57,34
19,57,35
19,57,36
19,57,37
19,57,38
19,57,39
19,57,40
19,58,27
19,58,28
19,58,29
19,58,30
19,58,31
19,58,32
19,58,33
19,58,34
19,58,35
19,58,36
19,58,37
19,58,38
19,58,39
19,58,40
19,59,28
19,59,29
19,59,30
19,59,31
19,59,32
19,59,33
19,59,34
19,59,35
19,59,36
19,59,37
19,59,38
19,59,39
19,60,28
19,60,29
19,60,30
19,60,31
19,60,32
19,60,33
19,60,34
19,60,35
19,60,36
19,60,37
19,60,38
19,60,39
19,61,28
19,61,29
19,61,30
19,61,31
19,61,32
19,61,33
19,61,34
19,61,35
19,61,36
19,61,37
19,61,38
19,61,39
19,62,28
19,62,29
19,62,30
19,62,31
19,62,32
19,62,33
19,62,34
19,62,35
19,62,36
19,62,37
19,62,38
19,63,28
19,63,29
19,63,30
19,63,31
19,63,32
19,63,33
19,63,34
19,63,35
19,63,36
19,63,37
19,63,38
19,64,28
19,64,29
19,64,30
19,64,31
19,64,32
19,64,33
19,64,34
19,64,35
19,64,36
19,64,37
19,64,38
19,65,30
19,65,31
19,65,32
19,65,33
19,65,34
19,65,35
19,65,36
19,65,37
19,66,35
19,66,36
20,12,36
20,12,37
20,12,38
20,15,44
20,15,45
20,15,46
20,15,47
20,15,48
20,16,45
20,16,46
20,16,47
20,16,48
20,16,49
20,16,50
20,17,45
20,17,46
20,17,47
20,17,48
20,17,49
20,17,50
20,17,51
20,18,44
20,18,45
20,18,46
20,18,47
20,18,48
20,18,49
20,18,50
20,18,51
20,18,52
20,18,53
20,18,54
20,19,43
20,19,44
20,19,45
20,19,46
20,19,47
20,19,48
20,19,49
20,19,50
20,19,51
20,19,52
20,19,53
20,19,54
20,19,55
20,20,46
20,20,47
20,20,48
20,20,49
20,20,50
20,20,51
20,20,52
20,20,53
20,20,54
20,20,55
20,20,56
20,21,48
20,21,49
20,21,50
20,21,51
20,21,52
20,21,53
20,21,55
20,21,56
20,21,57
20,22,9
20,22,55
20,22,56
20,22,57
20,22,58
20,23,9
20,23,54
20,23,55
20,23,56
20,23,57
20,23,58
20,23,59
20,24,8
20,24,9
20,24,12
20,24,13
20,24,42
20,24,43
20,24,54
20,24,55
20,24,56
20,24,57
20,24,58
20,24,59
20,24,60
20,25,7
20,25,8
20,25,9
20,25,18
20,25,19
20,25,42
20,25,43
20,25,44
20,25,45
20,25,55
20,25,56
20,25,57
20,25,58
20,25,59
20,25,60
20,25,61
20,26,7
20,26,8
20,26,9
20,26,18
20,26,19
20,26,20
20,26,27
20,26,28
20,26,43
20,26,44
20,26,45
20,26,55
20,26,56
20,26,57
20,26,58
20,26,59
20,26,60
20,26,61
20,26,62
20,27,7
20,27,8
20,27,9
20,27,18
20,27,19
20,27,20
20,27,27
20,27,28
20,27,43
20,27,44
20,27,45
20,27,46
20,27,56
20,27,57
20,27,58
20,27,59
20,27,60
20,27,61
20,27,62
20,27,63
20,28,7
20,28,8
20,28,9
20,28,18
20,28,19
20,28,20
20,28,27
20,28,28
20,28,43
20,28,44
20,28,45
20,28,46
20,28,56
20,28,57
20,28,58
20,28,59
20,28,60
20,28,61
20,28,62
20,28,63
20,29,7
20,29,8
20,29,9
20,29,17
20,29,18
20,29,19
20,29,20
20,29,27
20,29,28
20,29,44
20,29,45
20,29,46
20,29,56
20,29,57
20,29,58
20,29,59
20,29,60
20,29,61
20,29,62
20,30,8
20,30,9
20,30,17
20,30,18
20,30,19
20,30,27
20,30,28
20,30,29
20,30,30
20,30,31
20,30,44
20,30,45
20,30,46
20,30,56
20,30,57
20,30,58
20,30,59
20,31,18
20,31,27
20,31,29
20,31,30
20,31,31
20,31,32
20,31,33
20,31,34
20,31,35
20,31,36
20,31,45
20,31,46
20,31,56
20,31,57
20,32,26
20,32,27
20,32,28
20,32,29
20,32,30
20,32,31
20,32,32
20,32,33
20,32,34
20,32,35
20,32,36
20,32,37
20,32,45
20,32,46
20,32,55
20,32,56
20,33,26
20,33,27
20,33,28
20,33,29
20,33,30
20,33,31
20,33,32
20,33,33
20,33,34
20,33,35
20,33,36
20,34,27
20,34,28
20,34,29
20,34,30
20,34,31
20,34,32
20,34,33
20,34,34
20,34,35
20,34,36
20,35,27
20,35,28
20,35,29
20,35,30
20,35,31
20,35,32
20,35,33
20,35,34
20,35,35
20,36,25
20,36,26
20,36,27
20,36,28
20,36,29
20,36,30
20,36,31
20,36,32
20,36,33
20,37,25
20,37,26
20,37,27
20,37,28
20,37,29
20,37,30
20,37,31
20,37,32
20,37,33
20,38,25
20,38,26
20,38,27
20,38,28
20,38,29
20,38,30
20,38,31
20,38,32
20,38,33
20,39,25
20,39,26
20,39,27
20,39,28
20,39,29
20,39,30
20,39,31
20,39,32
20,40,26
20,40,27
20,40,28
20,40,29
20,40,30
20,40,31
20,40,43
20,41,26
20,41,27
20,41,28
20,41,29
20,41,30
20,41,41
20,41,42
20,42,26
20,42,27
20,42,28
20,42,29
20,42,38
20,42,39
20,42,40
20,42,41
20,42,42
20,43,26
20,43,27
20,43,28
20,43,36
20,43,37
20,43,38
20,43,39
20,43,40
20,43,41
20,43,42
20,44,26
20,44,27
20,44,35
20,44,36
20,44,37
20,44,38
20,44,39
20,44,40
20,44,41
20,44,42
20,44,43
20,45,26
20,45,34
20,45,35
20,45,36
20,45,37
20,45,38
20,45,39
20,45,40
20,45,41
20,45,42
20,45,43
20,46,33
20,46,34
20,46,35
20,46,36
20,46,37
20,46,38
20,46,39
20,46,40
20,46,41
20,46,42
20,46,43
20,47,32
20,47,33
20,47,34
20,47,35
20,47,36
20,47,37
20,47,38
20,47,39
20,47,40
20,47,41
20,47,42
20,47,43
20,48,31
20,48,32
20,48,33
20,48,34
20,48,35
20,48,36
20,48,37
20,48,38
20,48,39
20,48,40
20,48,41
20,48,42
20,48,43
20,49,30
20,49,31
20,49,32
20,49,33
20,49,34
20,49,35
20,49,36
20,49,37
20,49,38
20,49,39
20,49,40
20,49,41
20,49,42
20,50,30
20,50,31
20,50,32
20,50,33
20,50,34
20,50,35
20,50,36
20,50,37
20,50,38
20,50,39
20,50,40
20,50,41
20,50,42
20,51,29
20,51,30
20,51,31
20,51,32
20,51,33
20,51,34
20,51,35
20,51,36
20,51,37
20,51,38
20,51,39
20,51,40
20,51,41
20,51,42
20,52,29
20,52,30
20,52,31
20,52,32
20,52,33
20,52,34
20,52,35
20,52,36
20,52,37
20,52,38
20,52,39
20,52,40
20,52,41
20,52,42
20,53,28
20,53,29
20,53,30
20,53,31
20,53,32
20,53,33
20,53,34
20,53,35
20,53,36
20,53,37
20,53,38
20,53,39
20,53,40
20,53,41
20,54,27
20,54,28
20,54,29
20,54,30
20,54,31
20,54,32
20,54,33
20,54,34
20,54,35
20,54,36
20,54,37
20,54,38
20,54,39
20,54,40
20,54,41
20,55,28
20,55,29
20,55,30
20,55,31
20,55,32
20,55,33
20,55,34
20,55,35
20,55,36
20,55,37
20,55,38
20,55,39
20,55,40
20,55,41
20,56,28
20,56,29
20,56,30
20,56,31
20,56,32
20,56,33
20,56,34
20,56,35
20,56,36
20,56,37
20,56,38
20,56,39
20,56,40
20,56,41
20,57,28
20,57,29
20,57,30
20,57,31
20,57,32
20,57,33
20,57,34
20,57,35
20,57,36
20,57,37
20,57,38
20,57,39
20,57,40
20,58,27
20,58,28
20,58,29
20,58,30
20,58,31
20,58,32
20,58,33
20,58,34
20,58,35
20,58,36
20,58,37
20,58,38
20,58,39
20,58,40
20,59,27
20,59,28
20,59,29
20,59,30
20,59,31
20,59,32
20,59,33
20,59,34
20,59,35
20,59,36
20,59,37
20,59,38
20,59,39
20,59,40
20,60,27
20,60,28
20,60,29
20,60,30
20,60,31
20,60,32
20,60,33
20,60,34
20,60,35
20,60,36
20,60,37
20,60,38
20,60,39
20,61,27
20,61,28
20,61,29
20,61,30
20,61,31
20,61,32
20,61,33
20,61,34
20,61,35
20,61,36
20,61,37
20,61,38
20,61,39
20,62,27
20,62,28
20,62,29
20,62,30
20,62,31
20,62,32
20,62,33
20,62,34
20,62,35
20,62,36
20,62,37
20,62,38
20,62,39
20,63,27
20,63,28
20,63,29
20,63,30
20,63,31
20,63,32
20,63,33
20,63,34
20,63,35
20,63,36
20,63,37
20,63,38
20,63,39
20,64,27
20,64,28
20,64,29
20,64,30
20,64,31
20,64,32
20,64,33
20,64,34
20,64,35
20,64,36
20,64,37
20,64,38
20,65,27
20,65,28
20,65,29
20,65,30
20,65,31
20,65,32
20,65,33
20,65,34
20,65,35
20,65,36
20,65,37
20,65,38
20,66,29
20,66,32
20,66,33
20,66,34
20,66,35
20,66,36
20,66,37
20,67,33
20,67,34
20,67,35
21,11,36
21,11,37
21,11,38
21,12,37
21,12,38
21,12,39
21,14,37
21,14,44
21,14,45
21,14,46
21,14,47
21,15,44
21,15,45
21,15,46
21,15,47
21,15,48
21,15,49
21,16,45
21,16,46
21,16,47
21,16,48
21,16,49
21,16,50
21,16,51
21,17,44
21,17,45
21,17,46
21,17,47
21,17,48
21,17,49
21,17,50
21,17,51
21,17,52
21,17,53
21,18,18
21,18,19
21,18,43
21,18,44
21,18,45
21,18,46
21,18,47
21,18,48
21,18,49
21,18,50
21,18,51
21,18,52
21,18,53
21,18,54
21,19,19
21,19,43
21,19,44
21,19,45
21,19,46
21,19,47
21,19,48
21,19,49
21,19,50
21,19,51
21,19,52
21,19,53
21,19,54
21,19,55
21,19,56
21,20,45
21,20,46
21,20,47
21,20,48
21,20,49
21,20,50
21,20,51
21,20,52
21,20,53
21,20,54
21,20,55
21,20,56
21,20,57
21,21,9
21,21,46
21,21,47
21,21,48
21,21,49
21,21,50
21,21,51
21,21,52
21,21,53
21,21,54
21,21,55
21,21,56
21,21,57
21,21,58
21,22,8
21,22,9
21,22,10
21,22,13
21,22,14
21,22,19
21,22,46
21,22,47
21,22,48
21,22,49
21,22,50
21,22,51
21,22,52
21,22,53
21,22,54
21,22,55
21,22,56
21,22,57
21,22,58
21,22,59
21,23,8
21,23,9
21,23,10
21,23,12
21,23,13
21,23,14
21,23,19
21,23,20
21,23,46
21,23,47
21,23,48
21,23,49
21,23,52
21,23,53
21,23,54
21,23,55
21,23,56
21,23,57
21,23,58
21,23,59
21,23,60
21,24,7
21,24,8
21,24,9
21,24,10
21,24,11
21,24,12
21,24,13
21,24,18
21,24,19
21,24,54
21,24,55
21,24,56
21,24,57
21,24,58
21,24,59
21,24,60
21,24,61
21,25,7
21,25,8
21,25,9
21,25,10
21,25,12
21,25,18
21,25,19
21,25,20
21,25,55
21,25,56
21,25,57
21,25,58
21,25,59
21,25,60
21,25,61
21,25,62
21,26,6
21,26,7
21,26,8
21,26,9
21,26,10
21,26,17
21,26,18
21,26,19
21,26,20
21,26,56
21,26,57
21,26,58
21,26,59
21,26,60
21,26,61
21,26,62
21,27,6
21,27,7
21,27,8
21,27,9
21,27,10
21,27,17
21,27,18
21,27,19
21,27,20
21,27,27
21,27,28
21,27,46
21,27,57
21,27,58
21,27,59
21,27,60
21,27,61
21,27,62
21,27,63
21,28,6
21,28,7
21,28,8
21,28,9
21,28,10
21,28,17
21,28,18
21,28,19
21,28,20
21,28,27
21,28,28
21,28,35
21,28,36
21,28,46
21,28,57
21,28,58
21,28,59
21,28,60
21,28,61
21,28,62
21,29,6
21,29,7
21,29,8
21,29,9
21,29,10
21,29,17
21,29,18
21,29,19
21,29,20
21,29,27
21,29,28
21,29,30
21,29,31
21,29,32
21,29,33
21,29,34
21,29,35
21,29,36
21,29,37
21,29,38
21,29,46
21,29,47
21,29,56
21,29,57
21,29,58
21,29,59
21,29,60
21,29,61
21,30,6
21,30,7
21,30,8
21,30,9
21,30,10
21,30,17
21,30,18
21,30,19
21,30,20
21,30,27
21,30,28
21,30,29
21,30,30
21,30,31
21,30,32
21,30,33
21,30,34
21,30,35
21,30,36
21,30,37
21,30,38
21,30,39
21,30,56
21,30,57
21,30,58
21,30,59
21,31,7
21,31,8
21,31,9
21,31,10
21,31,17
21,31,18
21,31,19
21,31,20
21,31,27
21,31,28
21,31,29
21,31,30
21,31,31
21,31,32
21,31,33
21,31,34
21,31,35
21,31,36
21,31,37
21,31,38
21,31,39
21,31,40
21,31,56
21,32,7
21,32,8
21,32,9
21,32,17
21,32,18
21,32,19
21,32,27
21,32,28
21,32,29
21,32,30
21,32,31
21,32,32
21,32,33
21,32,34
21,32,35
21,32,36
21,32,37
21,32,38
21,32,39
21,32,40
21,33,8
21,33,17
21,33,18
21,33,19
21,33,26
21,33,27
21,33,28
21,33,29
21,33,30
21,33,31
21,33,32
21,33,33
21,33,34
21,33,35
21,33,36
21,33,37
21,33,38
21,33,39
21,33,40
21,34,17
21,34,18
21,34,19
21,34,26
21,34,27
21,34,28
21,34,29
21,34,30
21,34,31
21,34,32
21,34,33
21,34,34
21,34,35
21,34,36
21,34,37
21,34,38
21,34,39
21,34,40
21,35,16
21,35,17
21,35,18
21,35,19
21,35,26
21,35,27
21,35,28
21,35,29
21,35,30
21,35,31
21,35,32
21,35,33
21,35,34
21,35,35
21,35,36
21,35,37
21,35,38
21,35,39
21,36,17
21,36,18
21,36,26
21,36,27
21,36,28
21,36,29
21,36,30
21,36,31
21,36,32
21,36,33
21,36,34
21,36,35
21,36,36
21,36,37
21,37,26
21,37,27
21,37,28
21,37,29
21,37,30
21,37,31
21,37,32
21,37,33
21,37,34
21,37,35
21,37,36
21,38,25
21,38,26
21,38,27
21,38,28
21,38,29
21,38,30
21,38,31
21,38,32
21,38,33
21,38,34
21,39,25
21,39,26
21,39,27
21,39,28
21,39,29
21,39,30
21,39,31
21,39,32
21,39,33
21,40,26
21,40,27
21,40,28
21,40,29
21,40,30
21,40,31
21,40,32
21,41,26
21,41,27
21,41,28
21,41,29
21,41,30
21,41,42
21,41,43
21,42,26
21,42,27
21,42,28
21,42,29
21,42,40
21,42,41
21,42,42
21,42,43
21,43,26
21,43,27
21,43,28
21,43,39
21,43,40
21,43,41
21,43,42
21,43,43
21,44,26
21,44,27
21,44,37
21,44,38
21,44,39
21,44,40
21,44,41
21,44,42
21,45,36
21,45,37
21,45,38
21,45,39
21,45,40
21,45,41
21,45,42
21,46,33
21,46,34
21,46,35
21,46,36
21,46,37
21,46,38
21,46,39
21,46,40
21,46,41
21,46,42
21,47,33
21,47,34
21,47,35
21,47,36
21,47,37
21,47,38
21,47,39
21,47,40
21,47,41
21,47,42
21,48,32
21,48,33
21,48,34
21,48,35
21,48,36
21,48,37
21,48,38
21,48,39
21,48,40
21,48,41
21,48,42
21,48,43
21,49,32
21,49,36
21,49,37
21,49,38
21,49,39
21,49,40
21,49,41
21,49,42
21,49,43
21,50,31
21,50,37
21,50,38
21,50,39
21,50,40
21,50,41
21,50,42
21,51,29
21,51,30
21,51,31
21,51,32
21,51,37
21,51,38
21,51,39
21,51,40
21,51,41
21,51,42
21,52,29
21,52,30
21,52,31
21,52,32
21,52,33
21,52,37
21,52,38
21,52,39
21,52,40
21,52,41
21,52,42
21,53,28
21,53,29
21,53,30
21,53,31
21,53,32
21,53,33
21,53,34
21,53,36
21,53,37
21,53,38
21,53,39
21,53,40
21,53,41
21,54,27
21,54,28
21,54,29
21,54,30
21,54,31
21,54,32
21,54,33
21,54,34
21,54,35
21,54,36
21,54,37
21,54,38
21,54,39
21,54,40
21,54,41
21,55,27
21,55,28
21,55,29
21,55,30
21,55,31
21,55,32
21,55,33
21,55,34
21,55,35
21,55,36
21,55,37
21,55,38
21,55,39
21,55,40
21,55,41
21,56,27
21,56,28
21,56,29
21,56,30
21,56,31
21,56,32
21,56,33
21,56,34
21,56,35
21,56,36
21,56,37
21,56,38
21,56,39
21,56,40
21,57,27
21,57,28
21,57,29
21,57,30
21,57,31
21,57,32
21,57,33
21,57,34
21,57,35
21,57,36
21,57,37
21,57,38
21,57,39
21,57,40
21,58,27
21,58,28
21,58,29
21,58,30
21,58,31
21,58,32
21,58,33
21,58,34
21,58,35
21,58,36
21,58,37
21,58,38
21,58,39
21,58,40
21,59,27
21,59,28
21,59,29
21,59,30
21,59,31
21,59,32
21,59,33
21,59,34
21,59,35
21,59,36
21,59,37
21,59,38
21,59,39
21,59,40
21,60,27
21,60,28
21,60,29
21,60,30
21,60,31
21,60,32
21,60,33
21,60,34
21,60,35
21,60,36
21,60,37
21,60,38
21,60,39
21,61,27
21,61,28
21,61,29
21,61,30
21,61,31
21,61,32
21,61,33
21,61,34
21,61,35
21,61,36
21,61,37
21,61,38
21,61,39
21,62,26
21,62,27
21,62,28
21,62,29
21,62,30
21,62,31
21,62,32
21,62,33
21,62,34
21,62,35
21,62,36
21,62,37
21,62,38
21,62,39
21,63,26
21,63,27
21,63,28
21,63,29
21,63,30
21,63,31
21,63,32
21,63,33
21,63,34
21,63,35
21,63,36
21,63,37
21,63,38
21,63,39
21,64,27
21,64,28
21,64,29
21,64,30
21,64,31
21,64,32
21,64,33
21,64,34
21,64,35
21,64,36
21,64,37
21,64,38
21,64,39
21,65,27
21,65,28
21,65,29
21,65,30
21,65,31
21,65,32
21,65,33
21,65,34
21,65,35
21,65,36
21,65,37
21,65,38
21,65,39
21,66,28
21,66,29
21,66,30
21,66,31
21,66,32
21,66,33
21,66,34
21,66,35
21,66,36
21,66,37
21,66,38
21,67,32
21,67,33
21,67,34
21,67,35
21,67,36
22,10,37
22,11,38
22,12,38
22,13,38
22,14,45
22,14,46
22,14,47
22,14,48
22,15,46
22,15,47
22,15,48
22,15,49
22,15,50
22,16,45
22,16,46
22,16,47
22,16,48
22,16,49
22,16,50
22,16,51
22,16,52
22,17,18
22,17,19
22,17,20
22,17,44
22,17,45
22,17,46
22,17,47
22,17,48
22,17,49
22,17,50
22,17,51
22,17,52
22,17,53
22,17,54
22,18,17
22,18,18
22,18,19
22,18,44
22,18,45
22,18,46
22,18,47
22,18,48
22,18,49
22,18,50
22,18,51
22,18,52
22,18,53
22,18,54
22,18,55
22,19,44
22,19,45
22,19,46
22,19,47
22,19,48
22,19,49
22,19,50
22,19,51
22,19,52
22,19,53
22,19,54
22,19,55
22,19,56
22,20,9
22,20,10
22,20,45
22,20,46
22,20,47
22,20,48
22,20,49
22,20,50
22,20,51
22,20,52
22,20,53
22,20,54
22,20,55
22,20,56
22,20,57
22,20,58
22,21,8
22,21,9
22,21,10
22,21,46
22,21,47
22,21,48
22,21,49
22,21,50
22,21,51
22,21,52
22,21,53
22,21,54
22,21,55
22,21,56
22,21,57
22,21,58
22,21,59
22,22,8
22,22,9
22,22,10
22,22,13
22,22,14
22,22,18
22,22,19
22,22,28
22,22,46
22,22,47
22,22,48
22,22,49
22,22,50
22,22,51
22,22,52
22,22,53
22,22,54
22,22,55
22,22,56
22,22,57
22,22,58
22,22,59
22,22,60
22,23,7
22,23,8
22,23,9
22,23,10
22,23,11
22,23,12
22,23,13
22,23,14
22,23,18
22,23,19
22,23,20
22,23,28
22,23,47
22,23,48
22,23,49
22,23,50
22,23,51
22,23,52
22,23,53
22,23,54
22,23,55
22,23,56
22,23,57
22,23,58
22,23,59
22,23,60
22,23,61
22,24,7
22,24,8
22,24,9
22,24,10
22,24,11
22,24,12
22,24,13
22,24,18
22,24,19
22,24,20
22,24,28
22,24,48
22,24,49
22,24,50
22,24,53
22,24,54
22,24,55
22,24,56
22,24,57
22,24,58
22,24,59
22,24,60
22,24,61
22,24,62
22,25,6
22,25,7
22,25,8
22,25,9
22,25,10
22,25,11
22,25,17
22,25,18
22,25,19
22,25,20
22,25,28
22,25,55
22,25,56
22,25,57
22,25,58
22,25,59
22,25,60
22,25,61
22,25,62
22,26,6
22,26,7
22,26,8
22,26,9
22,26,10
22,26,11
22,26,17
22,26,18
22,26,19
22,26,20
22,26,56
22,26,57
22,26,58
22,26,59
22,26,60
22,26,61
22,26,62
22,26,63
22,27,6
22,27,7
22,27,8
22,27,9
22,27,10
22,27,11
22,27,17
22,27,18
22,27,19
22,27,20
22,27,21
22,27,36
22,27,58
22,27,59
22,27,60
22,27,61
22,27,62
22,27,63
22,27,64
22,28,6
22,28,7
22,28,8
22,28,9
22,28,10
22,28,11
22,28,16
22,28,17
22,28,18
22,28,19
22,28,20
22,28,21
22,28,27
22,28,28
22,28,34
22,28,35
22,28,36
22,28,37
22,28,38
22,28,59
22,28,60
22,28,61
22,28,62
22,28,63
22,29,6
22,29,7
22,29,8
22,29,9
22,29,10
22,29,16
22,29,17
22,29,18
22,29,19
22,29,20
22,29,21
22,29,27
22,29,28
22,29,29
22,29,31
22,29,32
22,29,33
22,29,34
22,29,35
22,29,36
22,29,37
22,29,38
22,29,39
22,29,40
22,29,58
22,29,59
22,29,60
22,30,6
22,30,7
22,30,8
22,30,9
22,30,10
22,30,17
22,30,18
22,30,19
22,30,20
22,30,21
22,30,27
22,30,28
22,30,29
22,30,30
22,30,31
22,30,32
22,30,33
22,30,34
22,30,35
22,30,36
22,30,37
22,30,38
22,30,39
22,30,40
22,30,41
22,30,42
22,31,6
22,31,7
22,31,8
22,31,9
22,31,10
22,31,17
22,31,18
22,31,19
22,31,20
22,31,21
22,31,29
22,31,30
22,31,31
22,31,32
